source_id,source_name,target_id,target_name,weight,year,percentage,width
46,minimal,50,tech house,83,2017,26.860841423948216,26.860841423948216
50,tech house,46,minimal,83,2017,5.0394656952034005,5.0394656952034005
14,deep house,50,tech house,120,2017,12.358393408856848,12.358393408856848
50,tech house,14,deep house,120,2017,7.285974499089254,7.285974499089254
42,techno,46,minimal,56,2017,5.072463768115942,5.072463768115942
46,minimal,42,techno,56,2017,18.12297734627832,18.12297734627832
27,house,50,tech house,789,2017,32.6302729528536,32.6302729528536
50,tech house,27,house,789,2017,47.90528233151184,47.90528233151184
27,house,35,disco,247,2017,10.21505376344086,10.21505376344086
35,disco,27,house,247,2017,47.5,47.5
3,hardcore,19,rave,3,2017,9.375,9.375
19,rave,3,hardcore,3,2017,15.789473684210526,15.789473684210526
14,deep house,27,house,567,2017,58.39340885684861,58.39340885684861
27,house,14,deep house,567,2017,23.449131513647643,23.449131513647643
21,progressive house,50,tech house,64,2017,13.559322033898304,13.559322033898304
50,tech house,21,progressive house,64,2017,3.8858530661809354,3.8858530661809354
33,trance,42,techno,39,2017,10.773480662983426,10.773480662983426
33,trance,50,tech house,15,2017,4.143646408839778,4.143646408839778
42,techno,33,trance,39,2017,3.532608695652174,3.532608695652174
42,techno,50,tech house,493,2017,44.655797101449274,44.655797101449274
50,tech house,42,techno,493,2017,29.933211900425015,29.933211900425015
27,house,42,techno,182,2017,7.526881720430108,7.526881720430108
42,techno,27,house,182,2017,16.485507246376812,16.485507246376812
21,progressive house,27,house,185,2017,39.19491525423729,39.19491525423729
27,house,21,progressive house,185,2017,7.650951199338296,7.650951199338296
1,deep tech house,21,progressive house,7,2017,6.363636363636363,6.363636363636363
1,deep tech house,27,house,13,2017,11.818181818181818,11.818181818181818
21,progressive house,1,deep tech house,7,2017,1.4830508474576272,1.4830508474576272
14,deep house,35,disco,81,2017,8.341915550978372,8.341915550978372
35,disco,14,deep house,81,2017,15.576923076923077,15.576923076923077
1,deep tech house,48,deep space house,52,2017,47.27272727272727,47.27272727272727
48,deep space house,1,deep tech house,52,2017,100.0,100.0
21,progressive house,33,trance,80,2017,16.94915254237288,16.94915254237288
33,trance,21,progressive house,80,2017,22.099447513812155,22.099447513812155
23,italodance,27,house,6,2017,37.5,37.5
33,trance,38,progressive trance,135,2017,37.29281767955801,37.29281767955801
38,progressive trance,33,trance,135,2017,84.375,84.375
14,deep house,21,progressive house,61,2017,6.282183316168897,6.282183316168897
21,progressive house,14,deep house,61,2017,12.923728813559322,12.923728813559322
14,deep house,46,minimal,47,2017,4.840370751802266,4.840370751802266
46,minimal,14,deep house,47,2017,15.210355987055015,15.210355987055015
42,techno,47,electro,69,2017,6.25,6.25
47,electro,42,techno,69,2017,36.12565445026178,36.12565445026178
31,soul,32,funk,41,2017,27.516778523489933,27.516778523489933
32,funk,31,soul,41,2017,33.064516129032256,33.064516129032256
47,electro,50,tech house,32,2017,16.75392670157068,16.75392670157068
50,tech house,47,electro,32,2017,1.9429265330904677,1.9429265330904677
8,ambient,40,downtempo,12,2017,6.629834254143646,6.629834254143646
40,downtempo,8,ambient,12,2017,11.76470588235294,11.76470588235294
42,techno,45,acid techno,15,2017,1.358695652173913,1.358695652173913
45,acid techno,42,techno,15,2017,88.23529411764706,88.23529411764706
51,rock,14,deep house,2,2017,10.526315789473683,10.526315789473683
51,rock,27,house,2,2017,10.526315789473683,10.526315789473683
21,progressive house,42,techno,9,2017,1.9067796610169492,1.9067796610169492
10,synth pop,41,ebm,10,2017,11.363636363636363,11.363636363636363
10,synth pop,42,techno,13,2017,14.772727272727273,14.772727272727273
41,ebm,10,synth pop,10,2017,22.22222222222222,22.22222222222222
41,ebm,42,techno,25,2017,55.55555555555556,55.55555555555556
42,techno,10,synth pop,13,2017,1.177536231884058,1.177536231884058
42,techno,41,ebm,25,2017,2.2644927536231885,2.2644927536231885
25,jazz,27,house,14,2017,14.736842105263156,14.736842105263156
25,jazz,39,latin,10,2017,10.526315789473683,10.526315789473683
39,latin,25,jazz,10,2017,19.607843137254903,19.607843137254903
39,latin,27,house,6,2017,11.76470588235294,11.76470588235294
24,chill out,27,house,54,2017,39.705882352941174,39.705882352941174
27,house,24,chill out,54,2017,2.2332506203473943,2.2332506203473943
27,house,31,soul,28,2017,1.1579818031430935,1.1579818031430935
31,soul,27,house,28,2017,18.79194630872483,18.79194630872483
31,soul,35,disco,39,2017,26.174496644295303,26.174496644295303
35,disco,31,soul,39,2017,7.5,7.5
45,acid techno,47,electro,2,2017,11.76470588235294,11.76470588235294
47,electro,45,acid techno,2,2017,1.0471204188481675,1.0471204188481675
8,ambient,27,house,26,2017,14.3646408839779,14.3646408839779
8,ambient,42,techno,40,2017,22.099447513812155,22.099447513812155
27,house,8,ambient,26,2017,1.0752688172043012,1.0752688172043012
42,techno,8,ambient,40,2017,3.6231884057971016,3.6231884057971016
25,jazz,35,disco,18,2017,18.947368421052634,18.947368421052634
35,disco,25,jazz,18,2017,3.4615384615384617,3.4615384615384617
1,deep tech house,14,deep house,11,2017,10.0,10.0
14,deep house,1,deep tech house,11,2017,1.132852729145211,1.132852729145211
23,italodance,33,trance,10,2017,62.5,62.5
33,trance,23,italodance,10,2017,2.7624309392265194,2.7624309392265194
8,ambient,15,experimental,25,2017,13.812154696132598,13.812154696132598
15,experimental,8,ambient,25,2017,28.40909090909091,28.40909090909091
16,bassline,37,uk garage,2,2017,100.0,100.0
37,uk garage,16,bassline,2,2017,5.128205128205128,5.128205128205128
8,ambient,26,idm,6,2017,3.314917127071823,3.314917127071823
8,ambient,30,dubstep,5,2017,2.7624309392265194,2.7624309392265194
8,ambient,37,uk garage,4,2017,2.209944751381215,2.209944751381215
26,idm,8,ambient,6,2017,8.823529411764707,8.823529411764707
26,idm,30,dubstep,4,2017,5.88235294117647,5.88235294117647
26,idm,37,uk garage,4,2017,5.88235294117647,5.88235294117647
30,dubstep,8,ambient,5,2017,17.857142857142858,17.857142857142858
30,dubstep,26,idm,4,2017,14.285714285714285,14.285714285714285
30,dubstep,37,uk garage,9,2017,32.142857142857146,32.142857142857146
37,uk garage,8,ambient,4,2017,10.256410256410255,10.256410256410255
37,uk garage,26,idm,4,2017,10.256410256410255,10.256410256410255
37,uk garage,30,dubstep,9,2017,23.076923076923077,23.076923076923077
20,acid house,47,electro,3,2017,8.823529411764707,8.823529411764707
47,electro,20,acid house,3,2017,1.5706806282722512,1.5706806282722512
6,dub techno,14,deep house,2,2017,4.25531914893617,4.25531914893617
6,dub techno,46,minimal,4,2017,8.51063829787234,8.51063829787234
6,dub techno,50,tech house,5,2017,10.638297872340425,10.638297872340425
46,minimal,6,dub techno,4,2017,1.2944983818770228,1.2944983818770228
10,synth pop,35,disco,16,2017,18.181818181818183,18.181818181818183
10,synth pop,47,electro,9,2017,10.227272727272728,10.227272727272728
35,disco,10,synth pop,16,2017,3.076923076923077,3.076923076923077
35,disco,47,electro,9,2017,1.7307692307692308,1.7307692307692308
47,electro,10,synth pop,9,2017,4.712041884816754,4.712041884816754
47,electro,35,disco,9,2017,4.712041884816754,4.712041884816754
26,idm,27,house,8,2017,11.76470588235294,11.76470588235294
26,idm,47,electro,9,2017,13.23529411764706,13.23529411764706
27,house,47,electro,26,2017,1.0752688172043012,1.0752688172043012
47,electro,26,idm,9,2017,4.712041884816754,4.712041884816754
47,electro,27,house,26,2017,13.612565445026178,13.612565445026178
13,world music,14,deep house,5,2017,13.88888888888889,13.88888888888889
47,electro,14,deep house,3,2017,1.5706806282722512,1.5706806282722512
8,ambient,13,world music,3,2017,1.6574585635359116,1.6574585635359116
8,ambient,24,chill out,20,2017,11.049723756906078,11.049723756906078
13,world music,8,ambient,3,2017,8.333333333333332,8.333333333333332
13,world music,40,downtempo,4,2017,11.11111111111111,11.11111111111111
24,chill out,8,ambient,20,2017,14.705882352941178,14.705882352941178
24,chill out,40,downtempo,12,2017,8.823529411764707,8.823529411764707
40,downtempo,13,world music,4,2017,3.9215686274509802,3.9215686274509802
40,downtempo,24,chill out,12,2017,11.76470588235294,11.76470588235294
13,world music,27,house,8,2017,22.22222222222222,22.22222222222222
15,experimental,25,jazz,2,2017,2.272727272727273,2.272727272727273
15,experimental,51,rock,2,2017,2.272727272727273,2.272727272727273
25,jazz,15,experimental,2,2017,2.1052631578947367,2.1052631578947367
25,jazz,51,rock,4,2017,4.2105263157894735,4.2105263157894735
51,rock,15,experimental,2,2017,10.526315789473683,10.526315789473683
51,rock,25,jazz,4,2017,21.052631578947366,21.052631578947366
5,drum and bass,27,house,6,2017,8.21917808219178,8.21917808219178
20,acid house,50,tech house,8,2017,23.52941176470588,23.52941176470588
10,synth pop,13,world music,4,2017,4.545454545454546,4.545454545454546
13,world music,10,synth pop,4,2017,11.11111111111111,11.11111111111111
5,drum and bass,12,jungle,32,2017,43.83561643835616,43.83561643835616
12,jungle,5,drum and bass,32,2017,82.05128205128204,82.05128205128204
17,reggae,27,house,7,2017,23.333333333333332,23.333333333333332
17,reggae,31,soul,5,2017,16.666666666666664,16.666666666666664
31,soul,17,reggae,5,2017,3.3557046979865772,3.3557046979865772
40,downtempo,42,techno,5,2017,4.901960784313726,4.901960784313726
35,disco,42,techno,10,2017,1.9230769230769231,1.9230769230769231
27,house,46,minimal,85,2017,3.5153019023986767,3.5153019023986767
46,minimal,27,house,85,2017,27.508090614886733,27.508090614886733
28,pop,27,house,15,2017,28.30188679245283,28.30188679245283
25,jazz,31,soul,24,2017,25.263157894736842,25.263157894736842
31,soul,25,jazz,24,2017,16.10738255033557,16.10738255033557
10,synth pop,24,chill out,2,2017,2.272727272727273,2.272727272727273
24,chill out,10,synth pop,2,2017,1.4705882352941175,1.4705882352941175
10,synth pop,28,pop,4,2017,4.545454545454546,4.545454545454546
28,pop,10,synth pop,4,2017,7.547169811320755,7.547169811320755
15,experimental,28,pop,2,2017,2.272727272727273,2.272727272727273
15,experimental,47,electro,7,2017,7.954545454545454,7.954545454545454
28,pop,15,experimental,2,2017,3.7735849056603774,3.7735849056603774
47,electro,15,experimental,7,2017,3.664921465968586,3.664921465968586
44,hard trance,33,trance,2,2017,33.33333333333333,33.33333333333333
8,ambient,10,synth pop,8,2017,4.41988950276243,4.41988950276243
10,synth pop,8,ambient,8,2017,9.090909090909092,9.090909090909092
5,drum and bass,22,dub,3,2017,4.10958904109589,4.10958904109589
22,dub,5,drum and bass,3,2017,6.382978723404255,6.382978723404255
32,funk,35,disco,34,2017,27.419354838709676,27.419354838709676
35,disco,32,funk,34,2017,6.538461538461539,6.538461538461539
26,idm,50,tech house,7,2017,10.294117647058822,10.294117647058822
6,dub techno,42,techno,29,2017,61.702127659574465,61.702127659574465
42,techno,6,dub techno,29,2017,2.6268115942028984,2.6268115942028984
52,hard techno,42,techno,3,2017,23.076923076923077,23.076923076923077
37,uk garage,27,house,8,2017,20.51282051282051,20.51282051282051
17,reggae,32,funk,3,2017,10.0,10.0
17,reggae,35,disco,4,2017,13.333333333333334,13.333333333333334
32,funk,17,reggae,3,2017,2.4193548387096775,2.4193548387096775
2,hip hop,5,drum and bass,4,2017,6.557377049180328,6.557377049180328
5,drum and bass,2,hip hop,4,2017,5.47945205479452,5.47945205479452
26,idm,40,downtempo,2,2017,2.941176470588235,2.941176470588235
40,downtempo,26,idm,2,2017,1.9607843137254901,1.9607843137254901
2,hip hop,36,dancehall,6,2017,9.836065573770492,9.836065573770492
36,dancehall,2,hip hop,6,2017,75.0,75.0
15,experimental,42,techno,24,2017,27.27272727272727,27.27272727272727
42,techno,15,experimental,24,2017,2.1739130434782608,2.1739130434782608
10,synth pop,27,house,12,2017,13.636363636363635,13.636363636363635
20,acid house,14,deep house,3,2017,8.823529411764707,8.823529411764707
26,idm,42,techno,21,2017,30.88235294117647,30.88235294117647
42,techno,26,idm,21,2017,1.9021739130434785,1.9021739130434785
19,rave,42,techno,7,2017,36.84210526315789,36.84210526315789
7,breakbeat,42,techno,4,2017,16.666666666666664,16.666666666666664
7,breakbeat,47,electro,2,2017,8.333333333333332,8.333333333333332
47,electro,7,breakbeat,2,2017,1.0471204188481675,1.0471204188481675
28,pop,35,disco,18,2017,33.9622641509434,33.9622641509434
35,disco,28,pop,18,2017,3.4615384615384617,3.4615384615384617
6,dub techno,27,house,2,2017,4.25531914893617,4.25531914893617
14,deep house,40,downtempo,16,2017,1.6477857878475797,1.6477857878475797
40,downtempo,14,deep house,16,2017,15.686274509803921,15.686274509803921
46,minimal,47,electro,7,2017,2.26537216828479,2.26537216828479
47,electro,46,minimal,7,2017,3.664921465968586,3.664921465968586
2,hip hop,37,uk garage,5,2017,8.19672131147541,8.19672131147541
37,uk garage,2,hip hop,5,2017,12.82051282051282,12.82051282051282
32,funk,39,latin,6,2017,4.838709677419355,4.838709677419355
39,latin,32,funk,6,2017,11.76470588235294,11.76470588235294
2,hip hop,27,house,15,2017,24.59016393442623,24.59016393442623
2,hip hop,35,disco,4,2017,6.557377049180328,6.557377049180328
32,funk,14,deep house,4,2017,3.225806451612903,3.225806451612903
35,disco,39,latin,15,2017,2.8846153846153846,2.8846153846153846
39,latin,14,deep house,4,2017,7.8431372549019605,7.8431372549019605
39,latin,35,disco,15,2017,29.411764705882355,29.411764705882355
7,breakbeat,19,rave,4,2017,16.666666666666664,16.666666666666664
7,breakbeat,50,tech house,2,2017,8.333333333333332,8.333333333333332
19,rave,7,breakbeat,4,2017,21.052631578947366,21.052631578947366
19,rave,50,tech house,3,2017,15.789473684210526,15.789473684210526
2,hip hop,28,pop,3,2017,4.918032786885246,4.918032786885246
28,pop,2,hip hop,3,2017,5.660377358490567,5.660377358490567
27,house,33,trance,26,2017,1.0752688172043012,1.0752688172043012
33,trance,27,house,26,2017,7.18232044198895,7.18232044198895
41,ebm,27,house,3,2017,6.666666666666667,6.666666666666667
41,ebm,47,electro,7,2017,15.555555555555555,15.555555555555555
47,electro,41,ebm,7,2017,3.664921465968586,3.664921465968586
35,disco,40,downtempo,8,2017,1.5384615384615385,1.5384615384615385
40,downtempo,35,disco,8,2017,7.8431372549019605,7.8431372549019605
32,funk,27,house,21,2017,16.93548387096774,16.93548387096774
8,ambient,22,dub,5,2017,2.7624309392265194,2.7624309392265194
22,dub,8,ambient,5,2017,10.638297872340425,10.638297872340425
21,progressive house,38,progressive trance,18,2017,3.8135593220338984,3.8135593220338984
38,progressive trance,21,progressive house,18,2017,11.25,11.25
14,deep house,42,techno,15,2017,1.544799176107106,1.544799176107106
42,techno,14,deep house,15,2017,1.358695652173913,1.358695652173913
15,experimental,50,tech house,2,2017,2.272727272727273,2.272727272727273
40,downtempo,27,house,16,2017,15.686274509803921,15.686274509803921
3,hardcore,52,hard techno,8,2017,25.0,25.0
52,hard techno,3,hardcore,8,2017,61.53846153846154,61.53846153846154
5,drum and bass,24,chill out,3,2017,4.10958904109589,4.10958904109589
5,drum and bass,30,dubstep,2,2017,2.73972602739726,2.73972602739726
24,chill out,5,drum and bass,3,2017,2.2058823529411766,2.2058823529411766
30,dubstep,5,drum and bass,2,2017,7.142857142857142,7.142857142857142
13,world music,17,reggae,3,2017,8.333333333333332,8.333333333333332
17,reggae,13,world music,3,2017,10.0,10.0
17,reggae,25,jazz,2,2017,6.666666666666667,6.666666666666667
25,jazz,17,reggae,2,2017,2.1052631578947367,2.1052631578947367
8,ambient,17,reggae,2,2017,1.1049723756906076,1.1049723756906076
17,reggae,8,ambient,2,2017,6.666666666666667,6.666666666666667
7,breakbeat,27,house,4,2017,16.666666666666664,16.666666666666664
12,jungle,42,techno,3,2017,7.6923076923076925,7.6923076923076925
15,experimental,40,downtempo,6,2017,6.8181818181818175,6.8181818181818175
40,downtempo,15,experimental,6,2017,5.88235294117647,5.88235294117647
20,acid house,27,house,14,2017,41.17647058823529,41.17647058823529
20,acid house,42,techno,4,2017,11.76470588235294,11.76470588235294
5,drum and bass,50,tech house,3,2017,4.10958904109589,4.10958904109589
25,jazz,32,funk,9,2017,9.473684210526317,9.473684210526317
32,funk,25,jazz,9,2017,7.258064516129033,7.258064516129033
18,psytrance,21,progressive house,2,2017,3.9215686274509802,3.9215686274509802
3,hardcore,5,drum and bass,4,2017,12.5,12.5
5,drum and bass,3,hardcore,4,2017,5.47945205479452,5.47945205479452
5,drum and bass,52,hard techno,2,2017,2.73972602739726,2.73972602739726
52,hard techno,5,drum and bass,2,2017,15.384615384615385,15.384615384615385
2,hip hop,31,soul,2,2017,3.278688524590164,3.278688524590164
31,soul,2,hip hop,2,2017,1.342281879194631,1.342281879194631
8,ambient,51,rock,3,2017,1.6574585635359116,1.6574585635359116
51,rock,8,ambient,3,2017,15.789473684210526,15.789473684210526
10,synth pop,15,experimental,4,2017,4.545454545454546,4.545454545454546
10,synth pop,40,downtempo,2,2017,2.272727272727273,2.272727272727273
15,experimental,10,synth pop,4,2017,4.545454545454546,4.545454545454546
15,experimental,27,house,3,2017,3.4090909090909087,3.4090909090909087
40,downtempo,10,synth pop,2,2017,1.9607843137254901,1.9607843137254901
