source_id,source_name,target_id,target_name,weight,year,percentage,width
14,deep house,27,house,29,2000,82.85714285714286,82.85714285714286
27,house,14,deep house,29,2000,23.015873015873016,23.015873015873016
7,breakbeat,53,breaks,3,2000,42.857142857142854,42.857142857142854
53,breaks,7,breakbeat,3,2000,60.0,60.0
5,drum and bass,12,jungle,5,2000,100.0,100.0
12,jungle,5,drum and bass,5,2000,100.0,100.0
27,house,42,techno,35,2000,27.77777777777778,27.77777777777778
42,techno,27,house,35,2000,27.131782945736433,27.131782945736433
9,hard house,44,hard trance,2,2000,22.22222222222222,22.22222222222222
44,hard trance,9,hard house,2,2000,22.22222222222222,22.22222222222222
42,techno,50,tech house,32,2000,24.8062015503876,24.8062015503876
50,tech house,42,techno,32,2000,43.83561643835616,43.83561643835616
42,techno,52,hard techno,3,2000,2.3255813953488373,2.3255813953488373
52,hard techno,42,techno,3,2000,42.857142857142854,42.857142857142854
50,tech house,53,breaks,2,2000,2.73972602739726,2.73972602739726
53,breaks,50,tech house,2,2000,40.0,40.0
14,deep house,50,tech house,4,2000,11.428571428571429,11.428571428571429
50,tech house,14,deep house,4,2000,5.47945205479452,5.47945205479452
9,hard house,33,trance,7,2000,77.77777777777779,77.77777777777779
33,trance,9,hard house,7,2000,9.333333333333334,9.333333333333334
33,trance,44,hard trance,5,2000,6.666666666666667,6.666666666666667
44,hard trance,33,trance,5,2000,55.55555555555556,55.55555555555556
4,big beat,27,house,2,2000,100.0,100.0
27,house,4,big beat,2,2000,1.5873015873015872,1.5873015873015872
7,breakbeat,27,house,2,2000,28.57142857142857,28.57142857142857
27,house,7,breakbeat,2,2000,1.5873015873015872,1.5873015873015872
21,progressive house,50,tech house,6,2000,15.789473684210526,15.789473684210526
50,tech house,21,progressive house,6,2000,8.21917808219178,8.21917808219178
27,house,50,tech house,18,2000,14.285714285714285,14.285714285714285
50,tech house,27,house,18,2000,24.65753424657534,24.65753424657534
27,house,33,trance,15,2000,11.904761904761903,11.904761904761903
33,trance,27,house,15,2000,20.0,20.0
2,hip hop,7,breakbeat,2,2000,100.0,100.0
7,breakbeat,2,hip hop,2,2000,28.57142857142857,28.57142857142857
27,house,35,disco,5,2000,3.968253968253968,3.968253968253968
35,disco,27,house,5,2000,100.0,100.0
21,progressive house,33,trance,17,2000,44.73684210526316,44.73684210526316
33,trance,21,progressive house,17,2000,22.666666666666664,22.666666666666664
33,trance,38,progressive trance,7,2000,9.333333333333334,9.333333333333334
38,progressive trance,33,trance,7,2000,100.0,100.0
21,progressive house,42,techno,2,2000,5.263157894736842,5.263157894736842
33,trance,42,techno,22,2000,29.333333333333332,29.333333333333332
42,techno,21,progressive house,2,2000,1.550387596899225,1.550387596899225
42,techno,33,trance,22,2000,17.05426356589147,17.05426356589147
21,progressive house,27,house,13,2000,34.21052631578947,34.21052631578947
27,house,21,progressive house,13,2000,10.317460317460316,10.317460317460316
42,techno,45,acid techno,6,2000,4.651162790697675,4.651162790697675
45,acid techno,42,techno,6,2000,75.0,75.0
42,techno,46,minimal,3,2000,2.3255813953488373,2.3255813953488373
46,minimal,42,techno,3,2000,25.0,25.0
3,hardcore,52,hard techno,2,2000,100.0,100.0
45,acid techno,52,hard techno,2,2000,25.0,25.0
52,hard techno,3,hardcore,2,2000,28.57142857142857,28.57142857142857
52,hard techno,45,acid techno,2,2000,28.57142857142857,28.57142857142857
27,house,39,latin,2,2000,1.5873015873015872,1.5873015873015872
39,latin,27,house,2,2000,100.0,100.0
46,minimal,50,tech house,5,2000,41.66666666666667,41.66666666666667
50,tech house,46,minimal,5,2000,6.8493150684931505,6.8493150684931505
31,soul,32,funk,4,2000,100.0,100.0
32,funk,31,soul,4,2000,100.0,100.0
42,techno,47,electro,24,2000,18.6046511627907,18.6046511627907
47,electro,42,techno,24,2000,72.72727272727273,72.72727272727273
14,deep house,46,minimal,2,2000,5.714285714285714,5.714285714285714
46,minimal,14,deep house,2,2000,16.666666666666664,16.666666666666664
6,dub techno,50,tech house,2,2000,100.0,100.0
50,tech house,6,dub techno,2,2000,2.73972602739726,2.73972602739726
42,techno,44,hard trance,2,2000,1.550387596899225,1.550387596899225
44,hard trance,42,techno,2,2000,22.22222222222222,22.22222222222222
27,house,40,downtempo,2,2000,1.5873015873015872,1.5873015873015872
40,downtempo,27,house,2,2000,100.0,100.0
27,house,47,electro,3,2000,2.380952380952381,2.380952380952381
47,electro,27,house,3,2000,9.090909090909092,9.090909090909092
22,dub,46,minimal,2,2000,100.0,100.0
46,minimal,22,dub,2,2000,16.666666666666664,16.666666666666664
33,trance,50,tech house,2,2000,2.666666666666667,2.666666666666667
47,electro,50,tech house,2,2000,6.0606060606060606,6.0606060606060606
50,tech house,33,trance,2,2000,2.73972602739726,2.73972602739726
50,tech house,47,electro,2,2000,2.73972602739726,2.73972602739726
10,synth pop,47,electro,4,2000,100.0,100.0
47,electro,10,synth pop,4,2000,12.121212121212121,12.121212121212121
