source_id,source_name,target_id,target_name,weight,year,width
34,Breakbeat,222,Hi NRG,2,2024,1.0
34,Breakbeat,22,Hip-House,2,2024,1.0
34,Breakbeat,132,Alternative Rock,2,2024,1.0
34,Breakbeat,71,Amapiano,2,2024,1.0
54,Soul,219,Neo Soul,38,2024,4.0
54,Soul,87,Soul-Jazz,5,2024,1.25
54,Soul,148,Folk,4,2024,1.1666666666666667
54,Soul,60,Gospel,19,2024,2.416666666666667
54,Soul,26,Funk,56,2024,5.5
54,Soul,8,Disco,34,2024,3.6666666666666665
54,Soul,32,Downtempo,11,2024,1.75
54,Soul,204,Reggae,3,2024,1.0833333333333333
54,Soul,1,House,17,2024,2.25
54,Soul,210,Rhythm & Blues,36,2024,3.8333333333333335
54,Soul,136,Psychedelic,11,2024,1.75
54,Soul,163,Free Jazz,3,2024,1.0833333333333333
54,Soul,20,Vocal,2,2024,1.0
54,Soul,221,Holiday,2,2024,1.0
54,Soul,196,Chanson,2,2024,1.0
54,Soul,226,Rock & Roll,2,2024,1.0
54,Soul,111,Ballad,10,2024,1.6666666666666665
54,Soul,230,Jazz-Funk,4,2024,1.1666666666666667
54,Soul,125,Pop Rock,4,2024,1.1666666666666667
54,Soul,107,Boogie,5,2024,1.25
54,Soul,24,Ambient,2,2024,1.0
54,Soul,100,Contemporary R&B,20,2024,2.5
54,Soul,254,Afrobeat,3,2024,1.0833333333333333
54,Soul,64,Nu-Disco,4,2024,1.1666666666666667
54,Soul,233,Contemporary Jazz,2,2024,1.0
59,UK Garage,249,Speed Garage,40,2024,4.166666666666666
59,UK Garage,7,Garage House,25,2024,2.916666666666667
59,UK Garage,37,Dubstep,10,2024,1.6666666666666665
59,UK Garage,1,House,41,2024,4.25
59,UK Garage,74,Bassline,9,2024,1.5833333333333335
59,UK Garage,9,Techno,5,2024,1.25
59,UK Garage,316,Drill,3,2024,1.0833333333333333
59,UK Garage,34,Breakbeat,25,2024,2.916666666666667
59,UK Garage,11,Electro,2,2024,1.0
59,UK Garage,13,Breaks,12,2024,1.8333333333333335
59,UK Garage,90,Grime,7,2024,1.4166666666666667
59,UK Garage,56,Jungle,6,2024,1.3333333333333333
59,UK Garage,4,Deep House,7,2024,1.4166666666666667
59,UK Garage,3,Tech House,7,2024,1.4166666666666667
59,UK Garage,55,Trap,2,2024,1.0
59,UK Garage,93,Broken Beat,2,2024,1.0
59,UK Garage,73,Bass Music,4,2024,1.1666666666666667
59,UK Garage,32,Downtempo,5,2024,1.25
59,UK Garage,24,Ambient,3,2024,1.0833333333333333
59,UK Garage,45,Leftfield,2,2024,1.0
59,UK Garage,21,Dance-pop,9,2024,1.5833333333333335
59,UK Garage,67,Drum n Bass,6,2024,1.3333333333333333
59,UK Garage,42,Synthwave,2,2024,1.0
59,UK Garage,2,Euro House,3,2024,1.0833333333333333
59,UK Garage,94,J-pop,2,2024,1.0
59,UK Garage,122,Hardcore,2,2024,1.0
59,UK Garage,215,Alt-Pop,2,2024,1.0
59,UK Garage,58,Experimental,2,2024,1.0
59,UK Garage,100,Contemporary R&B,5,2024,1.25
59,UK Garage,86,K-pop,2,2024,1.0
59,UK Garage,95,Jersey Club,3,2024,1.0833333333333333
59,UK Garage,77,Trip Hop,2,2024,1.0
59,UK Garage,85,Pop Rap,3,2024,1.0833333333333333
59,UK Garage,132,Alternative Rock,3,2024,1.0833333333333333
59,UK Garage,15,Electro House,3,2024,1.0833333333333333
59,UK Garage,224,Blues Rock,2,2024,1.0
59,UK Garage,28,Europop,2,2024,1.0
59,UK Garage,111,Ballad,2,2024,1.0
59,UK Garage,125,Pop Rock,2,2024,1.0
59,UK Garage,151,Acoustic,2,2024,1.0
59,UK Garage,79,Synth-pop,2,2024,1.0
59,UK Garage,216,Jazz-Rock,2,2024,1.0
59,UK Garage,54,Soul,2,2024,1.0
59,UK Garage,231,Soft Rock,2,2024,1.0
59,UK Garage,191,RnB/Swing,2,2024,1.0
59,UK Garage,159,Gangsta,2,2024,1.0
59,UK Garage,81,Indie Rock,2,2024,1.0
59,UK Garage,8,Disco,2,2024,1.0
59,UK Garage,283,Glam,2,2024,1.0
59,UK Garage,43,Eurodance,2,2024,1.0
56,Jungle,30,Dub,2,2024,1.0
56,Jungle,122,Hardcore,79,2024,7.416666666666667
56,Jungle,32,Downtempo,4,2024,1.1666666666666667
56,Jungle,34,Breakbeat,56,2024,5.5
56,Jungle,82,Breakcore,25,2024,2.916666666666667
56,Jungle,58,Experimental,14,2024,2.0
56,Jungle,11,Electro,4,2024,1.1666666666666667
56,Jungle,1,House,7,2024,1.4166666666666667
56,Jungle,235,Footwork,6,2024,1.3333333333333333
56,Jungle,9,Techno,18,2024,2.333333333333333
56,Jungle,24,Ambient,6,2024,1.3333333333333333
56,Jungle,249,Speed Garage,2,2024,1.0
56,Jungle,12,IDM,16,2024,2.166666666666667
56,Jungle,37,Dubstep,7,2024,1.4166666666666667
56,Jungle,13,Breaks,8,2024,1.5
56,Jungle,40,Acid,8,2024,1.5
56,Jungle,67,Drum n Bass,9,2024,1.5833333333333335
56,Jungle,21,Dance-pop,2,2024,1.0
56,Jungle,251,Halftime,2,2024,1.0
56,Jungle,102,Indie Pop,2,2024,1.0
56,Jungle,38,Glitch,3,2024,1.0833333333333333
56,Jungle,118,Noise,3,2024,1.0833333333333333
56,Jungle,94,J-pop,2,2024,1.0
56,Jungle,95,Jersey Club,2,2024,1.0
56,Jungle,59,UK Garage,2,2024,1.0
56,Jungle,45,Leftfield,3,2024,1.0833333333333333
56,Jungle,19,Juke,2,2024,1.0
56,Jungle,75,Abstract,2,2024,1.0
56,Jungle,121,Gabber,2,2024,1.0
56,Jungle,14,Minimal,2,2024,1.0
56,Jungle,16,Trance,3,2024,1.0833333333333333
13,Breaks,34,Breakbeat,84,2024,7.833333333333333
13,Breaks,12,IDM,16,2024,2.166666666666667
13,Breaks,1,House,51,2024,5.083333333333333
13,Breaks,112,Progressive Breaks,10,2024,1.6666666666666665
13,Breaks,40,Acid,28,2024,3.1666666666666665
13,Breaks,16,Trance,7,2024,1.4166666666666667
13,Breaks,9,Techno,62,2024,6.0
13,Breaks,14,Minimal,12,2024,1.8333333333333335
13,Breaks,11,Electro,69,2024,6.583333333333333
13,Breaks,30,Dub,6,2024,1.3333333333333333
13,Breaks,58,Experimental,15,2024,2.083333333333333
13,Breaks,122,Hardcore,16,2024,2.166666666666667
13,Breaks,3,Tech House,17,2024,2.25
13,Breaks,108,Hip Hop,5,2024,1.25
13,Breaks,32,Downtempo,19,2024,2.416666666666667
13,Breaks,50,Tribal,2,2024,1.0
13,Breaks,5,Progressive House,7,2024,1.4166666666666667
13,Breaks,4,Deep House,6,2024,1.3333333333333333
13,Breaks,73,Bass Music,8,2024,1.5
13,Breaks,24,Ambient,24,2024,2.833333333333333
13,Breaks,56,Jungle,3,2024,1.0833333333333333
13,Breaks,59,UK Garage,5,2024,1.25
13,Breaks,42,Synthwave,3,2024,1.0833333333333333
13,Breaks,8,Disco,6,2024,1.3333333333333333
13,Breaks,65,Dub Techno,2,2024,1.0
13,Breaks,45,Leftfield,10,2024,1.6666666666666665
13,Breaks,93,Broken Beat,3,2024,1.0833333333333333
13,Breaks,37,Dubstep,3,2024,1.0833333333333333
13,Breaks,53,Progressive Trance,3,2024,1.0833333333333333
13,Breaks,248,Balearic,2,2024,1.0
13,Breaks,68,Deep Techno,2,2024,1.0
13,Breaks,77,Trip Hop,5,2024,1.25
13,Breaks,162,Dark Ambient,3,2024,1.0833333333333333
13,Breaks,55,Trap,3,2024,1.0833333333333333
13,Breaks,67,Drum n Bass,6,2024,1.3333333333333333
13,Breaks,75,Abstract,5,2024,1.25
13,Breaks,102,Indie Pop,3,2024,1.0833333333333333
13,Breaks,111,Ballad,5,2024,1.25
13,Breaks,291,Mandopop,2,2024,1.0
13,Breaks,151,Acoustic,2,2024,1.0
13,Breaks,303,Cut-up/DJ,3,2024,1.0833333333333333
13,Breaks,81,Indie Rock,4,2024,1.1666666666666667
13,Breaks,20,Vocal,3,2024,1.0833333333333333
13,Breaks,132,Alternative Rock,3,2024,1.0833333333333333
13,Breaks,213,Boom Bap,3,2024,1.0833333333333333
13,Breaks,15,Electro House,2,2024,1.0
13,Breaks,180,Instrumental,4,2024,1.1666666666666667
13,Breaks,52,Hardstyle,3,2024,1.0833333333333333
13,Breaks,119,Industrial,5,2024,1.25
13,Breaks,174,Illbient,2,2024,1.0
13,Breaks,21,Dance-pop,3,2024,1.0833333333333333
13,Breaks,120,Big Beat,2,2024,1.0
13,Breaks,82,Breakcore,3,2024,1.0833333333333333
13,Breaks,187,Acid Jazz,5,2024,1.25
13,Breaks,367,Hardcore Hip-Hop,3,2024,1.0833333333333333
13,Breaks,38,Glitch,3,2024,1.0833333333333333
13,Breaks,235,Footwork,2,2024,1.0
13,Breaks,83,Vaporwave,3,2024,1.0833333333333333
13,Breaks,141,Ghettotech,3,2024,1.0833333333333333
13,Breaks,314,Deconstructed Club,2,2024,1.0
13,Breaks,163,Free Jazz,2,2024,1.0
13,Breaks,296,Plunderphonics,3,2024,1.0833333333333333
13,Breaks,72,Chillwave,3,2024,1.0833333333333333
13,Breaks,227,Avant-garde Jazz,3,2024,1.0833333333333333
13,Breaks,320,Harsh Noise Wall,2,2024,1.0
13,Breaks,222,Hi NRG,2,2024,1.0
13,Breaks,118,Noise,2,2024,1.0
13,Breaks,254,Afrobeat,2,2024,1.0
13,Breaks,215,Alt-Pop,2,2024,1.0
13,Breaks,74,Bassline,2,2024,1.0
79,Synth-pop,11,Electro,4,2024,1.1666666666666667
79,Synth-pop,102,Indie Pop,10,2024,1.6666666666666665
79,Synth-pop,21,Dance-pop,7,2024,1.4166666666666667
79,Synth-pop,94,J-pop,2,2024,1.0
65,Dub Techno,30,Dub,53,2024,5.25
65,Dub Techno,9,Techno,122,2024,11.0
65,Dub Techno,58,Experimental,9,2024,1.5833333333333335
65,Dub Techno,68,Deep Techno,48,2024,4.833333333333334
65,Dub Techno,204,Reggae,5,2024,1.25
65,Dub Techno,37,Dubstep,2,2024,1.0
65,Dub Techno,50,Tribal,3,2024,1.0833333333333333
65,Dub Techno,24,Ambient,29,2024,3.25
65,Dub Techno,40,Acid,3,2024,1.0833333333333333
65,Dub Techno,16,Trance,2,2024,1.0
65,Dub Techno,1,House,2,2024,1.0
65,Dub Techno,14,Minimal,5,2024,1.25
65,Dub Techno,254,Afrobeat,2,2024,1.0
65,Dub Techno,13,Breaks,2,2024,1.0
65,Dub Techno,34,Breakbeat,4,2024,1.1666666666666667
65,Dub Techno,142,Drone,6,2024,1.3333333333333333
65,Dub Techno,75,Abstract,3,2024,1.0833333333333333
65,Dub Techno,11,Electro,3,2024,1.0833333333333333
65,Dub Techno,32,Downtempo,7,2024,1.4166666666666667
65,Dub Techno,69,Minimal Techno,2,2024,1.0
65,Dub Techno,36,Ambient House,2,2024,1.0
65,Dub Techno,73,Bass Music,3,2024,1.0833333333333333
65,Dub Techno,93,Broken Beat,2,2024,1.0
65,Dub Techno,35,Tropical House,2,2024,1.0
65,Dub Techno,134,Punk,2,2024,1.0
65,Dub Techno,8,Disco,2,2024,1.0
65,Dub Techno,118,Noise,2,2024,1.0
65,Dub Techno,33,Ghetto House,2,2024,1.0
65,Dub Techno,182,Bleep,2,2024,1.0
