source_id,source_name,target_id,target_name,weight,year,percentage,width
47,electro,53,breaks,4,2005,6.666666666666667,6.666666666666667
53,breaks,47,electro,4,2005,11.11111111111111,11.11111111111111
7,breakbeat,50,tech house,3,2005,42.857142857142854,42.857142857142854
50,tech house,7,breakbeat,3,2005,1.094890510948905,1.094890510948905
14,deep house,27,house,15,2005,71.42857142857143,71.42857142857143
27,house,14,deep house,15,2005,6.912442396313365,6.912442396313365
22,dub,46,minimal,2,2005,100.0,100.0
46,minimal,22,dub,2,2005,1.3605442176870748,1.3605442176870748
21,progressive house,38,progressive trance,6,2005,4.195804195804196,4.195804195804196
38,progressive trance,21,progressive house,6,2005,24.0,24.0
27,house,53,breaks,4,2005,1.8433179723502304,1.8433179723502304
31,soul,27,house,2,2005,40.0,40.0
53,breaks,27,house,4,2005,11.11111111111111,11.11111111111111
31,soul,32,funk,3,2005,60.0,60.0
32,funk,31,soul,3,2005,50.0,50.0
32,funk,35,disco,3,2005,50.0,50.0
35,disco,32,funk,3,2005,10.344827586206897,10.344827586206897
27,house,47,electro,10,2005,4.6082949308755765,4.6082949308755765
27,house,50,tech house,50,2005,23.04147465437788,23.04147465437788
47,electro,27,house,10,2005,16.666666666666664,16.666666666666664
47,electro,50,tech house,13,2005,21.666666666666668,21.666666666666668
50,tech house,27,house,50,2005,18.248175182481752,18.248175182481752
50,tech house,47,electro,13,2005,4.744525547445255,4.744525547445255
42,techno,50,tech house,72,2005,45.85987261146497,45.85987261146497
50,tech house,42,techno,72,2005,26.277372262773724,26.277372262773724
27,house,46,minimal,34,2005,15.668202764976957,15.668202764976957
46,minimal,27,house,34,2005,23.12925170068027,23.12925170068027
21,progressive house,53,breaks,14,2005,9.79020979020979,9.79020979020979
53,breaks,21,progressive house,14,2005,38.88888888888889,38.88888888888889
2,hip hop,7,breakbeat,2,2005,28.57142857142857,28.57142857142857
7,breakbeat,2,hip hop,2,2005,28.57142857142857,28.57142857142857
21,progressive house,47,electro,6,2005,4.195804195804196,4.195804195804196
47,electro,21,progressive house,6,2005,10.0,10.0
28,pop,35,disco,2,2005,40.0,40.0
35,disco,28,pop,2,2005,6.896551724137931,6.896551724137931
27,house,35,disco,18,2005,8.294930875576037,8.294930875576037
35,disco,27,house,18,2005,62.06896551724138,62.06896551724138
46,minimal,50,tech house,87,2005,59.183673469387756,59.183673469387756
50,tech house,46,minimal,87,2005,31.751824817518248,31.751824817518248
42,techno,52,hard techno,11,2005,7.006369426751593,7.006369426751593
52,hard techno,42,techno,11,2005,84.61538461538461,84.61538461538461
2,hip hop,27,house,3,2005,42.857142857142854,42.857142857142854
27,house,2,hip hop,3,2005,1.3824884792626728,1.3824884792626728
21,progressive house,50,tech house,34,2005,23.776223776223777,23.776223776223777
50,tech house,21,progressive house,34,2005,12.408759124087592,12.408759124087592
14,deep house,50,tech house,4,2005,19.047619047619047,19.047619047619047
50,tech house,14,deep house,4,2005,1.4598540145985401,1.4598540145985401
42,techno,46,minimal,16,2005,10.191082802547772,10.191082802547772
46,minimal,42,techno,16,2005,10.884353741496598,10.884353741496598
44,hard trance,49,hardstyle,71,2005,75.53191489361703,75.53191489361703
49,hardstyle,44,hard trance,71,2005,93.42105263157895,93.42105263157895
10,synth pop,35,disco,4,2005,36.36363636363637,36.36363636363637
35,disco,10,synth pop,4,2005,13.793103448275861,13.793103448275861
33,trance,50,tech house,2,2005,1.680672268907563,1.680672268907563
14,deep house,46,minimal,2,2005,9.523809523809524,9.523809523809524
46,minimal,14,deep house,2,2005,1.3605442176870748,1.3605442176870748
27,house,33,trance,20,2005,9.216589861751153,9.216589861751153
33,trance,27,house,20,2005,16.80672268907563,16.80672268907563
23,italodance,33,trance,5,2005,45.45454545454545,45.45454545454545
33,trance,23,italodance,5,2005,4.201680672268908,4.201680672268908
21,progressive house,27,house,34,2005,23.776223776223777,23.776223776223777
27,house,21,progressive house,34,2005,15.668202764976957,15.668202764976957
21,progressive house,33,trance,46,2005,32.16783216783217,32.16783216783217
33,trance,21,progressive house,46,2005,38.655462184873954,38.655462184873954
33,trance,38,progressive trance,19,2005,15.966386554621847,15.966386554621847
38,progressive trance,33,trance,19,2005,76.0,76.0
50,tech house,53,breaks,7,2005,2.5547445255474455,2.5547445255474455
53,breaks,50,tech house,7,2005,19.444444444444446,19.444444444444446
15,experimental,26,idm,2,2005,50.0,50.0
26,idm,15,experimental,2,2005,100.0,100.0
27,house,42,techno,16,2005,7.373271889400922,7.373271889400922
42,techno,27,house,16,2005,10.191082802547772,10.191082802547772
23,italodance,42,techno,3,2005,27.27272727272727,27.27272727272727
33,trance,42,techno,4,2005,3.361344537815126,3.361344537815126
42,techno,23,italodance,3,2005,1.910828025477707,1.910828025477707
42,techno,33,trance,4,2005,2.547770700636943,2.547770700636943
33,trance,44,hard trance,19,2005,15.966386554621847,15.966386554621847
44,hard trance,33,trance,19,2005,20.212765957446805,20.212765957446805
20,acid house,27,house,3,2005,37.5,37.5
20,acid house,46,minimal,3,2005,37.5,37.5
20,acid house,50,tech house,2,2005,25.0,25.0
27,house,20,acid house,3,2005,1.3824884792626728,1.3824884792626728
46,minimal,20,acid house,3,2005,2.0408163265306123,2.0408163265306123
30,dubstep,53,breaks,7,2005,100.0,100.0
53,breaks,30,dubstep,7,2005,19.444444444444446,19.444444444444446
42,techno,47,electro,18,2005,11.464968152866243,11.464968152866243
47,electro,42,techno,18,2005,30.0,30.0
18,psytrance,33,trance,2,2005,100.0,100.0
33,trance,18,psytrance,2,2005,1.680672268907563,1.680672268907563
15,experimental,42,techno,2,2005,50.0,50.0
42,techno,15,experimental,2,2005,1.2738853503184715,1.2738853503184715
27,house,28,pop,3,2005,1.3824884792626728,1.3824884792626728
28,pop,27,house,3,2005,60.0,60.0
5,drum and bass,12,jungle,2,2005,100.0,100.0
12,jungle,5,drum and bass,2,2005,100.0,100.0
