source_id,source_name,target_id,target_name,weight,year,percentage,width
27,house,50,tech house,727,2023,28.222049689440993,28.222049689440993
50,tech house,27,house,727,2023,46.99418228829993,46.99418228829993
14,deep house,21,progressive house,215,2023,27.849740932642487,27.849740932642487
21,progressive house,14,deep house,215,2023,14.41985244802146,14.41985244802146
21,progressive house,27,house,604,2023,40.50972501676727,40.50972501676727
27,house,21,progressive house,604,2023,23.4472049689441,23.4472049689441
16,bassline,21,progressive house,77,2023,31.68724279835391,31.68724279835391
16,bassline,50,tech house,47,2023,19.34156378600823,19.34156378600823
21,progressive house,16,bassline,77,2023,5.164319248826291,5.164319248826291
21,progressive house,50,tech house,306,2023,20.52313883299799,20.52313883299799
50,tech house,16,bassline,47,2023,3.038138332255979,3.038138332255979
50,tech house,21,progressive house,306,2023,19.78021978021978,19.78021978021978
21,progressive house,33,trance,138,2023,9.25553319919517,9.25553319919517
33,trance,21,progressive house,138,2023,41.94528875379939,41.94528875379939
42,techno,50,tech house,215,2023,14.228987425545997,14.228987425545997
50,tech house,42,techno,215,2023,13.89786683904331,13.89786683904331
42,techno,47,electro,85,2023,5.625413633355394,5.625413633355394
47,electro,42,techno,85,2023,38.99082568807339,38.99082568807339
8,ambient,42,techno,59,2023,21.3768115942029,21.3768115942029
14,deep house,42,techno,55,2023,7.124352331606218,7.124352331606218
42,techno,8,ambient,59,2023,3.9046988749172735,3.9046988749172735
42,techno,14,deep house,55,2023,3.6399735274652545,3.6399735274652545
27,house,42,techno,280,2023,10.869565217391305,10.869565217391305
33,trance,27,house,21,2023,6.382978723404255,6.382978723404255
33,trance,42,techno,55,2023,16.717325227963524,16.717325227963524
33,trance,50,tech house,8,2023,2.43161094224924,2.43161094224924
42,techno,27,house,280,2023,18.530774321641296,18.530774321641296
42,techno,33,trance,55,2023,3.6399735274652545,3.6399735274652545
46,minimal,27,house,21,2023,20.588235294117645,20.588235294117645
14,deep house,27,house,246,2023,31.865284974093267,31.865284974093267
14,deep house,46,minimal,12,2023,1.5544041450777202,1.5544041450777202
14,deep house,50,tech house,144,2023,18.65284974093264,18.65284974093264
27,house,14,deep house,246,2023,9.549689440993788,9.549689440993788
42,techno,46,minimal,26,2023,1.7207147584381206,1.7207147584381206
46,minimal,14,deep house,12,2023,11.76470588235294,11.76470588235294
46,minimal,42,techno,26,2023,25.49019607843137,25.49019607843137
46,minimal,50,tech house,21,2023,20.588235294117645,20.588235294117645
50,tech house,14,deep house,144,2023,9.308338720103427,9.308338720103427
50,tech house,46,minimal,21,2023,1.3574660633484164,1.3574660633484164
16,bassline,42,techno,5,2023,2.05761316872428,2.05761316872428
21,progressive house,42,techno,67,2023,4.493628437290409,4.493628437290409
42,techno,21,progressive house,67,2023,4.434149569821311,4.434149569821311
33,trance,44,hard trance,8,2023,2.43161094224924,2.43161094224924
44,hard trance,33,trance,8,2023,47.05882352941176,47.05882352941176
27,house,35,disco,174,2023,6.754658385093168,6.754658385093168
