source_id,source_name,target_id,target_name,weight,year,percentage,width
42,techno,52,hard techno,5,2001,5.1020408163265305,5.1020408163265305
52,hard techno,42,techno,5,2001,100.0,100.0
47,electro,50,tech house,4,2001,14.285714285714285,14.285714285714285
50,tech house,47,electro,4,2001,4.705882352941177,4.705882352941177
27,house,46,minimal,6,2001,4.444444444444445,4.444444444444445
27,house,50,tech house,20,2001,14.814814814814813,14.814814814814813
46,minimal,27,house,6,2001,31.57894736842105,31.57894736842105
46,minimal,50,tech house,9,2001,47.368421052631575,47.368421052631575
50,tech house,27,house,20,2001,23.52941176470588,23.52941176470588
50,tech house,46,minimal,9,2001,10.588235294117647,10.588235294117647
42,techno,50,tech house,28,2001,28.57142857142857,28.57142857142857
50,tech house,42,techno,28,2001,32.94117647058823,32.94117647058823
21,progressive house,27,house,11,2001,18.96551724137931,18.96551724137931
21,progressive house,53,breaks,9,2001,15.517241379310345,15.517241379310345
27,house,21,progressive house,11,2001,8.148148148148149,8.148148148148149
27,house,53,breaks,2,2001,1.4814814814814816,1.4814814814814816
53,breaks,21,progressive house,9,2001,60.0,60.0
53,breaks,27,house,2,2001,13.333333333333334,13.333333333333334
33,trance,42,techno,12,2001,18.75,18.75
42,techno,33,trance,12,2001,12.244897959183673,12.244897959183673
21,progressive house,33,trance,23,2001,39.6551724137931,39.6551724137931
33,trance,21,progressive house,23,2001,35.9375,35.9375
42,techno,44,hard trance,2,2001,2.0408163265306123,2.0408163265306123
44,hard trance,42,techno,2,2001,5.128205128205128,5.128205128205128
3,hardcore,42,techno,4,2001,100.0,100.0
42,techno,3,hardcore,4,2001,4.081632653061225,4.081632653061225
14,deep house,27,house,52,2001,89.65517241379311,89.65517241379311
14,deep house,50,tech house,6,2001,10.344827586206897,10.344827586206897
27,house,14,deep house,52,2001,38.51851851851852,38.51851851851852
50,tech house,14,deep house,6,2001,7.0588235294117645,7.0588235294117645
9,hard house,42,techno,4,2001,18.181818181818183,18.181818181818183
9,hard house,44,hard trance,7,2001,31.818181818181817,31.818181818181817
42,techno,9,hard house,4,2001,4.081632653061225,4.081632653061225
44,hard trance,9,hard house,7,2001,17.94871794871795,17.94871794871795
